#台語教典 = 教育部《臺灣閩南語常用詞辭典》 https://twblg.dict.edu.tw/
#客語教典 = 教育部《臺灣客家語常用詞辭典》 https://hakka.dict.edu.tw/
#以上為 創用CC 姓名標示-禁止改作 3.0 授權
#非屬以上兩典，標註有「再會豆腐字」 的字，來自 https://tauhu.tw/jit-tsi/ 蒐集的結果
#Char	Unicode	Big5	Memo
鑑	9451	V	台語教典、客語教典
鑒	9452	V	客語教典
鑠	9460	V	台語教典
鑢	9462	V	台語教典、客語教典
鑪	946A	V	客語教典
鑫	946B	V	台語教典
鑰	9470	V	台語教典
鑱	9471	V	台語教典
鑼	947C	V	台語教典、客語教典
鑽	947D	V	台語教典、客語教典
鑾	947E	V	台語教典
鑿	947F	V	台語教典、客語教典
钁	9481	V	客語教典
長	9577	V	台語教典、客語教典
門	9580	V	台語教典、客語教典
閂	9582	V	台語教典、客語教典
閃	9583	V	台語教典、客語教典
閉	9589	V	台語教典、客語教典
開	958B	V	台語教典、客語教典
閏	958F	V	台語教典、客語教典
閑	9591	V	客語教典
閒	9592	V	台語教典、客語教典
間	9593	V	台語教典、客語教典
閔	9594	V	台語教典
閕	9595		客語教典
閘	9598	V	台語教典、客語教典
閣	95A3	V	台語教典、客語教典
閤	95A4	V	客語教典
閥	95A5	V	客語教典
閨	95A8	V	客語教典
閩	95A9	V	台語教典、客語教典
閬	95AC	V	台語教典
閱	95B1	V	台語教典、客語教典
閹	95B9	V	台語教典、客語教典
閻	95BB	V	台語教典、客語教典
閼	95BC	V	客語教典
闆	95C6	V	台語教典、客語教典
闇	95C7	V	台語教典
闊	95CA	V	台語教典、客語教典
闔	95D4	V	台語教典
闕	95D5	V	台語教典
闖	95D6	V	台語教典
關	95DC	V	台語教典、客語教典
闡	95E1	V	台語教典
闢	95E2	V	台語教典、客語教典
阡	9621	V	客語教典
阪	962A	V	客語教典
阮	962E	V	台語教典、客語教典
阱	9631	V	台語教典
防	9632	V	台語教典、客語教典
阻	963B	V	台語教典、客語教典
阿	963F	V	台語教典、客語教典
陀	9640	V	台語教典、客語教典
陂	9642	V	台語教典、客語教典
附	9644	V	台語教典、客語教典
陋	964B	V	台語教典、客語教典
陌	964C	V	台語教典、客語教典
降	964D	V	台語教典、客語教典
限	9650	V	台語教典、客語教典
陛	965B	V	台語教典、客語教典
陝	965D	V	台語教典、客語教典
陞	965E	V	台語教典
陡	9661	V	客語教典
院	9662	V	台語教典、客語教典
陣	9663	V	台語教典、客語教典
除	9664	V	台語教典、客語教典
陪	966A	V	台語教典、客語教典
陰	9670	V	台語教典、客語教典
陳	9673	V	台語教典、客語教典
陴	9674	V	客語教典
陵	9675	V	台語教典、客語教典
陶	9676	V	台語教典、客語教典
陷	9677	V	台語教典、客語教典
陸	9678	V	台語教典、客語教典
陽	967D	V	台語教典、客語教典
隆	9686	V	台語教典、客語教典
隊	968A	V	台語教典、客語教典
隍	968D	V	台語教典、客語教典
階	968E	V	台語教典、客語教典
隔	9694	V	台語教典、客語教典
隕	9695	V	客語教典
隘	9698	V	台語教典、客語教典
隙	9699	V	台語教典、客語教典
際	969B	V	台語教典、客語教典
障	969C	V	台語教典、客語教典
隧	96A7	V	台語教典、客語教典
隨	96A8	V	台語教典、客語教典
險	96AA	V	台語教典、客語教典
隱	96B1	V	台語教典、客語教典
隸	96B8	V	台語教典
隻	96BB	V	台語教典、客語教典
雀	96C0	V	台語教典、客語教典
雁	96C1	V	台語教典、客語教典
雄	96C4	V	台語教典、客語教典
雅	96C5	V	台語教典、客語教典
集	96C6	V	台語教典、客語教典
雇	96C7	V	台語教典、客語教典
雉	96C9	V	台語教典、客語教典
雌	96CC	V	台語教典、客語教典
雍	96CD	V	客語教典
雕	96D5	V	台語教典、客語教典
雖	96D6	V	台語教典、客語教典
雙	96D9	V	台語教典、客語教典
雜	96DC	V	台語教典、客語教典
雞	96DE	V	台語教典、客語教典
離	96E2	V	台語教典、客語教典
難	96E3	V	台語教典、客語教典
雨	96E8	V	台語教典、客語教典
雪	96EA	V	台語教典、客語教典
雯	96EF	V	台語教典
雲	96F2	V	台語教典、客語教典
零	96F6	V	台語教典、客語教典
雷	96F7	V	台語教典、客語教典
雹	96F9	V	台語教典、客語教典
雺	96FA	V	台語教典
電	96FB	V	台語教典、客語教典
需	9700	V	台語教典、客語教典
霄	9704	V	台語教典、客語教典
霆	9706	V	台語教典
震	9707	V	台語教典、客語教典
霍	970D	V	台語教典、客語教典
霎	970E	V	台語教典
霓	9713	V	客語教典
霖	9716	V	台語教典、客語教典
霜	971C	V	台語教典、客語教典
霞	971E	V	台語教典、客語教典
霧	9727	V	台語教典、客語教典
露	9732	V	台語教典、客語教典
霸	9738	V	台語教典、客語教典
霹	9739	V	台語教典
靂	9742	V	台語教典
靈	9748	V	台語教典、客語教典
青	9752	V	台語教典、客語教典
靖	9756	V	台語教典、客語教典
靗	9757		客語教典
靚	975A	V	客語教典
靜	975C	V	台語教典、客語教典
非	975E	V	台語教典、客語教典
靠	9760	V	台語教典、客語教典
面	9762	V	台語教典、客語教典
革	9769	V	台語教典、客語教典
靳	9773	V	台語教典
靴	9774	V	台語教典、客語教典
靶	9776	V	台語教典、客語教典
鞅	9785	V	台語教典
鞋	978B	V	台語教典、客語教典
鞍	978D	V	台語教典、客語教典
鞏	978F	V	台語教典、客語教典
鞘	9798	V	台語教典、客語教典
鞠	97A0	V	台語教典、客語教典
鞦	97A6	V	台語教典
鞭	97AD	V	台語教典、客語教典
韆	97C6	V	台語教典
韋	97CB	V	台語教典
韌	97CC	V	台語教典、客語教典
韓	97D3	V	台語教典、客語教典
韭	97ED	V	台語教典、客語教典
音	97F3	V	台語教典、客語教典
韶	97F6	V	客語教典
韻	97FB	V	台語教典、客語教典
響	97FF	V	台語教典、客語教典
頁	9801	V	台語教典、客語教典
頂	9802	V	台語教典、客語教典
頃	9803	V	台語教典、客語教典
項	9805	V	台語教典、客語教典
順	9806	V	台語教典、客語教典
頇	9807	V	台語教典
須	9808	V	台語教典、客語教典
頌	980C	V	台語教典、客語教典
預	9810	V	台語教典、客語教典
頑	9811	V	台語教典、客語教典
頒	9812	V	台語教典、客語教典
頓	9813	V	台語教典、客語教典
頕	9815		台語教典
頗	9817	V	台語教典
領	9818	V	台語教典、客語教典
頡	9821	V	台語教典、客語教典
頦	9826	V	台語教典、客語教典
頭	982D	V	台語教典、客語教典
頰	9830	V	客語教典
頷	9837	V	台語教典、客語教典
頸	9838	V	台語教典、客語教典
頹	9839	V	台語教典
頻	983B	V	台語教典、客語教典
題	984C	V	台語教典、客語教典
額	984D	V	台語教典、客語教典
顎	984E	V	台語教典
顏	984F	V	台語教典、客語教典
願	9858	V	台語教典、客語教典
顛	985B	V	台語教典、客語教典
類	985E	V	台語教典、客語教典
顢	9862	V	台語教典
顧	9867	V	台語教典、客語教典
顫	986B	V	台語教典、客語教典
顯	986F	V	台語教典、客語教典
顰	9870	V	客語教典
顱	9871	V	台語教典
顴	9874	V	台語教典
風	98A8	V	台語教典、客語教典
颱	98B1	V	台語教典、客語教典
颳	98B3	V	客語教典
颺	98BA	V	台語教典
飄	98C4	V	台語教典
飆	98C6	V	台語教典、客語教典
飛	98DB	V	台語教典、客語教典
食	98DF	V	台語教典、客語教典
飢	98E2	V	台語教典、客語教典
飪	98EA	V	客語教典
飫	98EB	V	台語教典
飭	98ED	V	客語教典
飯	98EF	V	台語教典、客語教典
飲	98F2	V	台語教典、客語教典
飴	98F4	V	客語教典
飼	98FC	V	台語教典、客語教典
飽	98FD	V	台語教典、客語教典
飾	98FE	V	台語教典、客語教典
餃	9903	V	台語教典、客語教典
餅	9905	V	台語教典、客語教典
餉	9909	V	台語教典、客語教典
養	990A	V	台語教典、客語教典
餌	990C	V	台語教典、客語教典
餐	9910	V	台語教典、客語教典
餒	9912	V	台語教典
餓	9913	V	台語教典、客語教典
餔	9914	V	客語教典
餘	9918	V	台語教典、客語教典
餚	991A	V	客語教典
餞	991E	V	台語教典、客語教典
餡	9921	V	台語教典
館	9928	V	台語教典、客語教典
餲	9932	V	台語教典
餳	9933	V	客語教典
餵	9935	V	客語教典
餾	993E	V	台語教典、客語教典
餿	993F	V	客語教典
饅	9945	V	台語教典、客語教典
饋	994B	V	台語教典
饑	9951	V	客語教典
饒	9952	V	台語教典、客語教典
饗	9957	V	台語教典
饞	995E	V	台語教典、客語教典
首	9996	V	台語教典、客語教典
香	9999	V	台語教典、客語教典
馝	999D	V	台語教典
馦	99A6	V	客語教典
馨	99A8	V	台語教典
馬	99AC	V	台語教典、客語教典
馮	99AE	V	台語教典、客語教典
馳	99B3	V	台語教典、客語教典
馴	99B4	V	台語教典、客語教典
駁	99C1	V	台語教典、客語教典
駐	99D0	V	台語教典、客語教典
駒	99D2	V	客語教典
駕	99D5	V	台語教典、客語教典
駙	99D9	V	客語教典
駛	99DB	V	台語教典、客語教典
駝	99DD	V	台語教典、客語教典
駭	99ED	V	客語教典
駱	99F1	V	台語教典、客語教典
駿	99FF	V	台語教典
騎	9A0E	V	台語教典、客語教典
騙	9A19	V	台語教典、客語教典
騫	9A2B	V	客語教典
騰	9A30	V	台語教典、客語教典
騷	9A37	V	台語教典
驅	9A45	V	台語教典
驍	9A4D	V	台語教典
驕	9A55	V	台語教典、客語教典
驗	9A57	V	台語教典、客語教典
驚	9A5A	V	台語教典、客語教典
驛	9A5B	V	台語教典
驢	9A62	V	台語教典
骨	9AA8	V	台語教典、客語教典
骰	9AB0	V	台語教典
骱	9AB1	V	台語教典
骸	9AB8	V	台語教典、客語教典
骼	9ABC	V	台語教典、客語教典
骿	9ABF	V	台語教典
髀	9AC0	V	客語教典
髓	9AD3	V	台語教典、客語教典
體	9AD4	V	台語教典、客語教典
高	9AD8	V	台語教典、客語教典
髡	9AE1	V	台語教典
髦	9AE6	V	客語教典
髮	9AEE	V	台語教典、客語教典
髻	9AFB	V	台語教典、客語教典
鬃	9B03	V	台語教典、客語教典
鬆	9B06	V	台語教典、客語教典
鬍	9B0D	V	台語教典、客語教典
鬖	9B16	V	台語教典
鬚	9B1A	V	台語教典、客語教典
鬞	9B1E	V	客語教典
鬢	9B22	V	台語教典
鬥	9B25	V	台語教典、客語教典
鬧	9B27	V	台語教典、客語教典
鬮	9B2E	V	台語教典、客語教典
鬱	9B31	V	台語教典、客語教典
鬼	9B3C	V	台語教典、客語教典
魁	9B41	V	台語教典、客語教典
魂	9B42	V	台語教典、客語教典
魄	9B44	V	台語教典、客語教典
魅	9B45	V	台語教典
魍	9B4D	V	台語教典
魏	9B4F	V	台語教典、客語教典
魔	9B54	V	台語教典
魚	9B5A	V	台語教典、客語教典
魠	9B60	V	台語教典
魩	9B69		台語教典
魬	9B6C	V	台語教典
魯	9B6F	V	台語教典、客語教典
魴	9B74	V	台語教典
魷	9B77	V	客語教典
魽	9B7D	V	台語教典
鮊	9B8A		再會豆腐字：台語教典附錄
鮐	9B90	V	台語教典
鮑	9B91	V	台語教典、客語教典
鮕	9B95	V	台語教典
鮘	9B98		台語教典
鮡	9BA1	V	台語教典
鮢	9BA2	V	台語教典
鮫	9BAB	V	台語教典
鮮	9BAE	V	台語教典、客語教典
鮸	9BB8	V	台語教典
鮻	9BBB		再會豆腐字：台語閱讀越懂
鯉	9BC9	V	台語教典、客語教典
鯊	9BCA	V	台語教典
鯗	9BD7	V	台語教典
鯧	9BE7	V	台語教典
鯨	9BE8	V	客語教典
鯪	9BEA	V	台語教典
鯮	9BEE		台語教典
鯰	9BF0	V	台語教典
鯽	9BFD	V	台語教典、客語教典
鰇	9C07	V	台語教典
鰍	9C0D	V	客語教典
鰓	9C13	V	台語教典
鰗	9C17	V	台語教典
鰡	9C21	V	台語教典
鰮	9C2E		台語教典
鰱	9C31	V	台語教典、客語教典
鰺	9C3A		台語教典
鰻	9C3B	V	台語教典、客語教典
鰾	9C3E	V	台語教典
鱈	9C48	V	台語教典
鱉	9C49	V	台語教典、客語教典
鱔	9C54	V	台語教典、客語教典
鱖	9C56	V	台語教典
鱗	9C57	V	台語教典、客語教典
鱙	9C59	V	台語教典
鱟	9C5F	V	台語教典
鱲	9C72		台語教典
鱷	9C77	V	台語教典
鱸	9C78	V	台語教典、客語教典
鱺	9C7A	V	台語教典
鳥	9CE5	V	台語教典、客語教典
鳩	9CE9	V	台語教典、客語教典
鳳	9CF3	V	台語教典、客語教典
鳴	9CF4	V	台語教典、客語教典
鴃	9D03	V	客語教典
鴆	9D06	V	台語教典、客語教典
鴉	9D09	V	台語教典、客語教典
鴒	9D12	V	台語教典
鴕	9D15	V	台語教典
鴛	9D1B	V	台語教典、客語教典
鴞	9D1E	V	台語教典
鴟	9D1F	V	台語教典
鴣	9D23	V	台語教典、客語教典
鴦	9D26	V	台語教典、客語教典
鴨	9D28	V	台語教典、客語教典
鴻	9D3B	V	台語教典
鴿	9D3F	V	台語教典、客語教典
鵁	9D41	V	台語教典
鵑	9D51	V	台語教典、客語教典
鵓	9D53	V	客語教典
鵝	9D5D	V	台語教典、客語教典
鵠	9D60	V	台語教典
鵤	9D64		台語教典
鵪	9D6A	V	台語教典
鵬	9D6C	V	台語教典
鵰	9D70	V	台語教典
鵲	9D72	V	客語教典
鵻	9D7B	V	台語教典
鶉	9D89	V	台語教典
鶖	9D96	V	台語教典
鶯	9DAF	V	台語教典、客語教典
鶴	9DB4	V	台語教典、客語教典
鶺	9DBA	V	台語教典、客語教典
鶿	9DBF	V	台語教典
鷂	9DC2	V	客語教典
鷓	9DD3	V	台語教典
鷗	9DD7	V	台語教典
鷝	9DDD	V	客語教典
鷥	9DE5	V	台語教典
鷯	9DEF	V	客語教典
鷹	9DF9	V	台語教典
鷺	9DFA	V	台語教典、客語教典
鸕	9E15	V	台語教典
鸚	9E1A	V	台語教典
鸞	9E1E	V	台語教典
鹵	9E75	V	客語教典
鹹	9E79	V	台語教典、客語教典
鹼	9E7C	V	台語教典
鹽	9E7D	V	台語教典、客語教典
鹿	9E7F	V	台語教典、客語教典
麒	9E92	V	台語教典
麗	9E97	V	台語教典、客語教典
麝	9E9D	V	台語教典
麟	9E9F	V	台語教典、客語教典
麥	9EA5	V	台語教典、客語教典
麩	9EA9	V	台語教典、客語教典
麭	9EAD	V	台語教典
麴	9EB4	V	台語教典
麵	9EB5	V	台語教典、客語教典
麶	9EB6	V	台語教典
麻	9EBB	V	台語教典、客語教典
麼	9EBC	V	客語教典
黃	9EC3	V	台語教典、客語教典
黍	9ECD	V	台語教典
黎	9ECE	V	台語教典、客語教典
黏	9ECF	V	台語教典、客語教典
黐	9ED0	V	台語教典
黑	9ED1	V	台語教典、客語教典
黗	9ED7		台語教典
默	9ED8	V	台語教典
黛	9EDB	V	台語教典
黜	9EDC	V	台語教典
點	9EDE	V	台語教典、客語教典
黨	9EE8	V	台語教典、客語教典
黯	9EEF	V	台語教典
黹	9EF9	V	台語教典
鼎	9F0E	V	台語教典、客語教典
鼓	9F13	V	台語教典、客語教典
鼠	9F20	V	台語教典、客語教典
鼢	9F22	V	台語教典
鼴	9F34	V	客語教典
鼻	9F3B	V	台語教典、客語教典
鼾	9F3E	V	台語教典
齁	9F41	V	台語教典
齆	9F46	V	台語教典
齊	9F4A	V	台語教典、客語教典
齋	9F4B	V	台語教典、客語教典
齒	9F52	V	台語教典、客語教典
齖	9F56	V	客語教典
齡	9F61	V	台語教典、客語教典
齣	9F63	V	台語教典、客語教典
齦	9F66	V	客語教典
齧	9F67	V	台語教典、客語教典
齪	9F6A	V	台語教典
齬	9F6C	V	客語教典
齴	9F74	V	台語教典
齷	9F77	V	台語教典
齻	9F7B	V	台語教典
龍	9F8D	V	台語教典、客語教典
龐	9F90	V	台語教典
龔	9F94	V	台語教典
龕	9F95	V	台語教典、客語教典
龜	9F9C	V	台語教典、客語教典
𠊎	2028E		客語教典
𠎷	203B7		客語教典
𠕆	20546		再會豆腐字：客語閱讀越懂
𠕇	20547		台語教典
𠖄	20584		客語教典
𠗻	205FB		客語教典
𠜱	20731		客語教典
𠞩	207A9		台語教典
𠞭	207AD		台語教典
𠠃	20803		客語教典
𠠝	2081D		客語教典
𠢕	20895		台語教典
𠯗	20BD7		台語教典
𠲿	20CBF		客語教典
𡢃	21883		台語教典
𡳞	21CDE		台語教典
𢎙	22399		再會豆腐字：客語閱讀越懂
𢪱	22AB1		台語教典
𢫦	22AE6		客語教典
𢯭	22BED		客語教典
𢯾	22BFE		台語教典
𢱤	22C64		客語教典
𢲴	22CB4		再會豆腐字：客語認證詞彙
𢲸	22CB8		台語教典
𢳆	22CC6		客語教典
𢳪	22CEA		再會豆腐字：客語閱讀越懂
𢶀	22D80		再會豆腐字：客語閱讀越懂
𢼌	22F0C		台語教典
𢼛	22F1B		客語教典
𣁳	23073		台語教典
𣛮	236EE		台語教典、客語教典
𣮈	23B88		台語教典
𣲩	23CA9		客語教典
𣻸	23EF8		台語教典
𣼎	23F0E		客語教典
𤆬	241AC		台語教典
𤉙	24259		台語教典
𤊶	242B6		客語教典
𤌍	2430D		客語教典
𤍒	24352		客語教典
𤐙	24419		再會豆腐字：客語認證詞彙、客語閱讀越懂
𤐰	24430		客語教典
𤘅	24605		客語教典
𤞚	2479A		再會豆腐字：客語閱讀越懂
𤲍	24C8D		台語教典
𤶃	24D83		台語教典
𤸁	24E01		客語教典
𤸱	24E31		客語教典
𤺅	24E85		台語教典
𤺪	24EAA		台語教典
𥉌	2524C		客語教典
𥌚	2531A		再會豆腐字：台語教典附錄
𥍉	25349		台語教典、客語教典
𥐵	25435		台語教典
𥑮	2546E		台語教典
𥯟	25BDF		客語教典
𥯥	25BE5		客語教典
𥰔	25C14		台語教典
𥴊	25D0A		台語教典
𥺆	25E86		客語教典
𦉎	2624E		台語教典
𦊓	26293		台語教典
𦜆	26706		台語教典
𦟪	267EA		台語教典
𧉟	2725F		台語教典
𧊅	27285		客語教典
𧌄	27304		台語教典
𧩣	27A63		客語教典
𧮙	27B99		台語教典
𧻴	27EF4		再會豆腐字：客語閱讀越懂
𧿬	27FEC		台語教典
𧿳	27FF3		台語教典
𨂾	280BE		台語教典
𨂿	280BF		台語教典
𨃰	280F0		客語教典
𨅔	28154		再會豆腐字：客語認證詞彙
𨑨	28468		台語教典
𨒇	28487		再會豆腐字：客語教典例句
𨢑	28891		再會豆腐字：客語認證詞彙
𩑾	2947E		台語教典
𩚨	296A8		台語教典
𩛩	296E9		台語教典
𩜄	29704		客語教典
𩜰	29730		客語教典
𩵱	29D71		台語教典
𩸙	29E19		台語教典
𩸶	29E36		台語教典
𩼧	29F27		再會豆腐字：客語閱讀越懂
𪁎	2A04E		台語教典
𪐞	2A41E		台語教典、客語教典
𪖐	2A590		客語教典
𪘒	2A612		客語教典
𪜶	2A736		台語教典
𪹚	2AE5A		再會豆腐字：客語閱讀越懂、客語宗教百景
𫝏	2B74F		台語教典
𫝘	2B758		客語教典
𫝛	2B75B		台語教典
𫝺	2B77A		台語教典
𫝻	2B77B		台語教典
𫞼	2B7BC		台語教典
𫟂	2B7C2		台語教典
𫟧	2B7E7		客語教典
𫠛	2B81B		再會豆腐字：客語認證詞彙
𫣆	2B8C6		客語教典
𬠖	2C816		客語教典
𬦰	2C9B0		台語教典
𰣻	308FB		台語教典
𰹬	30E6C		再會豆腐字：台語宗教百景
